name,tags,time,out
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-08T00:00:00Z,0.8910827691788371
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-09T00:00:00Z,1.6385722950960215
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-10T00:00:00Z,1.6384874935699756
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-11T00:00:00Z,1.638978984482151
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-12T00:00:00Z,1.6392916237997297
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-13T00:00:00Z,1.6386642125342903
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-14T00:00:00Z,1.6381796124828678
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-15T00:00:00Z,1.6386283972050728
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-16T00:00:00Z,1.6384838713134457
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-17T00:00:00Z,1.6382324245541693
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-18T00:00:00Z,1.6381833954903953
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-19T00:00:00Z,1.6386517489712074
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-20T00:00:00Z,1.6388069594478778
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-21T00:00:00Z,1.6385506687242606
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-22T00:00:00Z,1.6387693437071371
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-23T00:00:00Z,1.638865301354607
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-24T00:00:00Z,1.6386476444615983
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-25T00:00:00Z,1.6383444894547143
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-26T00:00:00Z,1.638323420353225
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-27T00:00:00Z,1.6388440500685721
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-28T00:00:00Z,1.6385900527263422
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-29T00:00:00Z,1.6388085133744903
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-30T00:00:00Z,1.638892489711935
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-31T00:00:00Z,1.63833419067216
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-01T00:00:00Z,1.638199909979443
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-02T00:00:00Z,1.6382046896433113
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-03T00:00:00Z,1.6381520490397923
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-04T00:00:00Z,1.638934574331269
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-05T00:00:00Z,1.638454636059684
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-06T00:00:00Z,1.6386183449074074
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-07T00:00:00Z,1.6389367926954637
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-08T00:00:00Z,1.638974429869688
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-09T00:00:00Z,1.638539405435548
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-10T00:00:00Z,1.6386421039094716
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-11T00:00:00Z,1.6383535343792754
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-12T00:00:00Z,1.6381422539437362
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-13T00:00:00Z,1.6385623821159134
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-14T00:00:00Z,1.6388205161179779
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-15T00:00:00Z,1.6388984374999913
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-16T00:00:00Z,1.6386345057441698
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-17T00:00:00Z,1.6387162208504957
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-18T00:00:00Z,1.6387407621742158
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-19T00:00:00Z,1.63908598036695
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-20T00:00:00Z,1.638431380744161
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-21T00:00:00Z,1.6382903056412814
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-22T00:00:00Z,1.6382853866597913
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-23T00:00:00Z,1.638625064300442
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-24T00:00:00Z,1.6388081275720012
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-25T00:00:00Z,1.6388984910836788
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-26T00:00:00Z,1.6387950638717437
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-27T00:00:00Z,1.638649905692717
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-28T00:00:00Z,1.638254329561066
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-29T00:00:00Z,1.6386594328703359
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-30T00:00:00Z,1.63880593064129
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-01T00:00:00Z,1.6384448409636712
