name,tags,time,out
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-07T00:00:00Z,655.5965107871068
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-08T00:00:00Z,82.86835087662908
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-09T00:00:00Z,186.9573589463311
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-10T00:00:00Z,91.88337370327501
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-11T00:00:00Z,601.5085144675924
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-12T00:00:00Z,191.067167577589
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-13T00:00:00Z,177.4438760609566
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-14T00:00:00Z,137.8077702439135
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-15T00:00:00Z,88.92889066786678
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-16T00:00:00Z,89.98277243012632
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-17T00:00:00Z,85.26545734739413
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-18T00:00:00Z,168.7364032921816
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-19T00:00:00Z,108.40395243912798
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-20T00:00:00Z,710.5445446566368
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-21T00:00:00Z,327.1147465492109
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-22T00:00:00Z,318.38078182870316
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-23T00:00:00Z,672.5416792159651
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-24T00:00:00Z,309.9895459212087
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-25T00:00:00Z,574.8760617498281
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-26T00:00:00Z,805.8616282900396
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-27T00:00:00Z,758.3947070794745
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-28T00:00:00Z,548.3220456104257
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-29T00:00:00Z,509.83201798268215
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-30T00:00:00Z,550.7919276727542
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-07-31T00:00:00Z,651.6127660215177
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-01T00:00:00Z,880.2278568994336
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-02T00:00:00Z,787.400875450105
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-03T00:00:00Z,645.5471348058102
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-04T00:00:00Z,737.1535432420285
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-05T00:00:00Z,953.7984430512676
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-06T00:00:00Z,533.8350575595873
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-07T00:00:00Z,579.8548649905678
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-08T00:00:00Z,579.8649452374821
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-09T00:00:00Z,791.3378216092261
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-10T00:00:00Z,1046.5671876821832
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-11T00:00:00Z,556.2509513781744
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-12T00:00:00Z,518.7597729445276
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-13T00:00:00Z,503.5174754158104
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-14T00:00:00Z,706.2163247170769
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-15T00:00:00Z,259039.5349045782
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-16T00:00:00Z,1325.921505862033
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-17T00:00:00Z,400.38868268820977
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-18T00:00:00Z,501.40202159422415
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-19T00:00:00Z,621.1526566572101
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-20T00:00:00Z,635.2796660343806
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-21T00:00:00Z,499.1230012109986
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-22T00:00:00Z,485.79075019288945
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-23T00:00:00Z,485.81110617072494
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-24T00:00:00Z,512.892074266937
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-25T00:00:00Z,369.09867640817606
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-26T00:00:00Z,355.5489313700464
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-27T00:00:00Z,377.15881808342755
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-28T00:00:00Z,34224.814012667164
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-29T00:00:00Z,358257.132968257
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-30T00:00:00Z,995.6636323624188
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-08-31T00:00:00Z,351.6400795074745
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-01T00:00:00Z,295.8205355581531
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-02T00:00:00Z,356.96239499736714
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-03T00:00:00Z,367.33489687292666
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-04T00:00:00Z,544.6499773555332
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-05T00:00:00Z,2489.0058907213916
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-06T00:00:00Z,606.3148532129217
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-07T00:00:00Z,884.5280957754453
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-08T00:00:00Z,378.35654566402786
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-09T00:00:00Z,377.84424537031737
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-10T00:00:00Z,445.23849368784164
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-11T00:00:00Z,597.6179684285764
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-12T00:00:00Z,51286.98097493348
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-13T00:00:00Z,566128.8083593643
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-14T00:00:00Z,109131.08624992495
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-15T00:00:00Z,563.8008127357342
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-16T00:00:00Z,166133.24381975527
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-17T00:00:00Z,480154.0588602449
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-18T00:00:00Z,743117.6517806081
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-19T00:00:00Z,1464.3427502434342
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-20T00:00:00Z,1489.3094871722328
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-21T00:00:00Z,2041.0624694142518
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-22T00:00:00Z,1849.874996903031
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-23T00:00:00Z,294460.569684782
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-24T00:00:00Z,20422.028793067933
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-25T00:00:00Z,191574.96969252234
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-26T00:00:00Z,9007.898105068913
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-27T00:00:00Z,2263.098367134377
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-28T00:00:00Z,2547.266552961844
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-29T00:00:00Z,2170.18603281445
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-30T00:00:00Z,2082.4402245804117
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-01T00:00:00Z,2202.649401973442
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-02T00:00:00Z,3189.295355238738
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-03T00:00:00Z,1217.2274213282267
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-04T00:00:00Z,1935.1862702009414
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-05T00:00:00Z,2170.8772209471244
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-06T00:00:00Z,5088.598951827862
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-07T00:00:00Z,69666.83077984634
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-08T00:00:00Z,5460.329049575947
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-09T00:00:00Z,2364.779913354803
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-10T00:00:00Z,2071.8370212194654
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-11T00:00:00Z,1609.2323958227369
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-12T00:00:00Z,2495.8451267680416
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-13T00:00:00Z,1818.1272263159576
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-14T00:00:00Z,1798.579720111423
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-15T00:00:00Z,2187.91252101545
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-16T00:00:00Z,1600.3513180831626
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-17T00:00:00Z,2009.25479429245
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-18T00:00:00Z,1377.588699277242
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-19T00:00:00Z,2050.308586302157
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-20T00:00:00Z,1344.1151808237146
