name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-06T00:00:00Z,793.7291677705006
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-07T00:00:00Z,804.7197416623654
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-08T00:00:00Z,769.9598148898505
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-09T00:00:00Z,763.5037266482248
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-10T00:00:00Z,770.9727364861965
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-11T00:00:00Z,725.9760339506247
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-12T00:00:00Z,2509.9856439471905
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-13T00:00:00Z,14319.689200456518
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-14T00:00:00Z,3146.496981695824
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-15T00:00:00Z,567.5846421896307
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-16T00:00:00Z,4654.1418677769325
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-17T00:00:00Z,11978.636974508077
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-18T00:00:00Z,19398.08965354862
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-19T00:00:00Z,1080.9740174015583
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-20T00:00:00Z,1225.5842713048503
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-21T00:00:00Z,1601.0674863040226
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-22T00:00:00Z,1478.9724317236742
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-23T00:00:00Z,8292.858871308565
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-24T00:00:00Z,1697.0764361144657
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-25T00:00:00Z,6031.958878444455
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-26T00:00:00Z,968.7111876321721
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-27T00:00:00Z,1712.416936964172
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-28T00:00:00Z,1957.2274918338326
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-29T00:00:00Z,1649.2556297260965
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-09-30T00:00:00Z,1640.6765016503687
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-01T00:00:00Z,1702.6593426890506
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-02T00:00:00Z,2372.771999657066
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-03T00:00:00Z,1079.8668555062568
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-04T00:00:00Z,1501.8286628836613
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-05T00:00:00Z,1659.4363477473348
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-06T00:00:00Z,1965.8527137254343
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-07T00:00:00Z,4712.565015580566
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-08T00:00:00Z,1288.2886785086437
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-09T00:00:00Z,1724.7867647247845
