name,tags,time,in datagrams
net,"host=eveticksuricata-VirtualBox,interface=all",2018-07-31T00:00:00Z,0.026064139660493816
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-01T00:00:00Z,0.02589760829260976
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-02T00:00:00Z,0.02590682334533607
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-03T00:00:00Z,0.02575691765260638
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-04T00:00:00Z,0.025607703189300453
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-05T00:00:00Z,0.02585251227066187
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-06T00:00:00Z,0.026035212512860097
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-07T00:00:00Z,0.026741062242798156
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-08T00:00:00Z,0.02577128075703041
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-09T00:00:00Z,0.02584683374056921
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-10T00:00:00Z,0.02632107070901906
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-11T00:00:00Z,0.025777417427555148
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-12T00:00:00Z,0.02569730313357333
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-13T00:00:00Z,0.02575479975780177
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-14T00:00:00Z,0.025842406389317518
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-15T00:00:00Z,0.0257562599129802
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-16T00:00:00Z,0.025826664844821438
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-17T00:00:00Z,0.025898836698388213
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-18T00:00:00Z,0.025873471525634427
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-19T00:00:00Z,0.025885143389917816
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-20T00:00:00Z,0.0258438196587792
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-21T00:00:00Z,0.025801181787979927
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-22T00:00:00Z,0.025901080514832184
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-23T00:00:00Z,0.02595621677812064
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-24T00:00:00Z,0.025974687071330427
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-25T00:00:00Z,0.025963703757287376
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-26T00:00:00Z,0.02594710889274716
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-27T00:00:00Z,0.025986813057270075
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-28T00:00:00Z,0.025998798386059813
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-29T00:00:00Z,0.027018021529920926
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-30T00:00:00Z,0.026088237579303866
net,"host=eveticksuricata-VirtualBox,interface=all",2018-08-31T00:00:00Z,0.025678807388117262
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-01T00:00:00Z,0.025855894740226277
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-02T00:00:00Z,0.026107463402349148
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-03T00:00:00Z,0.025969276459619425
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-04T00:00:00Z,0.027614586012517033
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-05T00:00:00Z,0.03539729750728737
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-06T00:00:00Z,0.02591381065672168
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-07T00:00:00Z,0.025858125160751082
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-08T00:00:00Z,0.02593794072573709
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-09T00:00:00Z,0.02593720796896445
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-10T00:00:00Z,0.02594914105366957
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-11T00:00:00Z,0.02678897810570965
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-12T00:00:00Z,0.030195785375943293
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-13T00:00:00Z,0.026384059660064883
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-14T00:00:00Z,0.026228841145833334
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-15T00:00:00Z,0.026260750225051702
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-16T00:00:00Z,0.02627240065586395
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-17T00:00:00Z,0.02349122288229342
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-18T00:00:00Z,0.03755720204632747
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-19T00:00:00Z,0.01812840120306646
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-20T00:00:00Z,0.02618506194272986
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-21T00:00:00Z,0.026187126253858137
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-22T00:00:00Z,0.026297670717592526
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-23T00:00:00Z,0.028112417395939837
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-24T00:00:00Z,0.022384056640797064
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-25T00:00:00Z,0.031115451904592934
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-26T00:00:00Z,0.024208280730909557
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-27T00:00:00Z,0.026505925015003245
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-28T00:00:00Z,0.0263649115333505
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-29T00:00:00Z,0.026450887881515815
net,"host=eveticksuricata-VirtualBox,interface=all",2018-09-30T00:00:00Z,0.0266357341499487
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-01T00:00:00Z,0.02628646905006833
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-02T00:00:00Z,0.02647386322230819
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-03T00:00:00Z,0.026588041998885373
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-04T00:00:00Z,0.026597003868741417
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-05T00:00:00Z,0.026402480388374155
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-06T00:00:00Z,0.026180292641114378
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-07T00:00:00Z,0.027150968343539715
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-08T00:00:00Z,0.027519177597736148
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-09T00:00:00Z,0.026484842517576098
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-10T00:00:00Z,0.026389259955846716
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-11T00:00:00Z,0.026557673450360097
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-12T00:00:00Z,0.026654000825188564
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-13T00:00:00Z,0.026400066443758852
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-14T00:00:00Z,0.026332759987996758
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-15T00:00:00Z,0.02649409641846702
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-16T00:00:00Z,0.026604402434842526
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-17T00:00:00Z,0.026573578425068935
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-18T00:00:00Z,0.02644463064771925
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-19T00:00:00Z,0.026356681080675723
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-20T00:00:00Z,0.026173044463734252
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-21T00:00:00Z,0.026222222222222626
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-22T00:00:00Z,0.02609209962277048
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-23T00:00:00Z,0.02635460739240443
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-24T00:00:00Z,0.026393111282578267
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-25T00:00:00Z,0.02615511536565531
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-26T00:00:00Z,0.025976774155521222
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-27T00:00:00Z,0.0261363155328359
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-28T00:00:00Z,0.0262100815007721
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-29T00:00:00Z,0.0264136030199754
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-30T00:00:00Z,0.026136788408779532
net,"host=eveticksuricata-VirtualBox,interface=all",2018-10-31T00:00:00Z,0.02596023823302487
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-01T00:00:00Z,0.026196302458418492
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-02T00:00:00Z,0.02639964581190051
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-03T00:00:00Z,0.02624659609696445
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-04T00:00:00Z,2.095902316958162
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-05T00:00:00Z,7.100422862279236
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-06T00:00:00Z,6.731569065339933
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-07T00:00:00Z,6.678743409207821
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-08T00:00:00Z,6.982505303444357
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-09T00:00:00Z,6.93431769895619
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-10T00:00:00Z,6.506756151406034
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-11T00:00:00Z,6.305537381312159
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-12T00:00:00Z,6.597368545846193
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-13T00:00:00Z,6.795109056177133
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-14T00:00:00Z,6.514683570976928
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-15T00:00:00Z,6.840586651502494
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-16T00:00:00Z,6.300924635898921
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-17T00:00:00Z,6.222926729681063
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-18T00:00:00Z,6.062083522215792
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-19T00:00:00Z,6.519794524016216
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-20T00:00:00Z,6.789203406314288
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-21T00:00:00Z,7.082110979831109
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-22T00:00:00Z,6.5239437759880845
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-23T00:00:00Z,6.639713092903365
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-24T00:00:00Z,6.65349358871314
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-25T00:00:00Z,6.512285650559416
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-26T00:00:00Z,6.714305023737575
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-27T00:00:00Z,7.051848537701471
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-28T00:00:00Z,6.639577728480799
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-29T00:00:00Z,6.6451217153206406
net,"host=eveticksuricata-VirtualBox,interface=all",2018-11-30T00:00:00Z,6.6138703382201705
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-01T00:00:00Z,6.64073246876071
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-02T00:00:00Z,7.045765997406539
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-03T00:00:00Z,6.9839259272655125
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-04T00:00:00Z,7.131486409840139
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-05T00:00:00Z,7.088019741565912
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-06T00:00:00Z,7.017615625535837
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-07T00:00:00Z,6.9354116110467885
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-08T00:00:00Z,7.084967459973026
net,"host=eveticksuricata-VirtualBox,interface=all",2018-12-09T00:00:00Z,5.234123515609945
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-10T00:00:00Z,7.042863693159964
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-11T00:00:00Z,4.867173089258011
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-12T00:00:00Z,6.725613839859832
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-13T00:00:00Z,6.852617328157131
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-14T00:00:00Z,7.082959762677913
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-15T00:00:00Z,6.9520818678197385
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-16T00:00:00Z,6.857999331543688
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-17T00:00:00Z,6.898044612429243
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-18T00:00:00Z,7.096281346450646
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-19T00:00:00Z,7.035515464248946
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-20T00:00:00Z,7.121743788312327
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-21T00:00:00Z,6.964673959405023
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-22T00:00:00Z,6.948296945998359
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-23T00:00:00Z,6.848992925615102
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-24T00:00:00Z,6.947553760502402
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-25T00:00:00Z,6.91999278495804
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-26T00:00:00Z,7.672230429901845
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-27T00:00:00Z,7.111190168467022
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-28T00:00:00Z,6.542642409336426
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-29T00:00:00Z,6.732966731235005
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-30T00:00:00Z,6.814799909175684
net,"host=eveticksuricata-VirtualBox,interface=all",2019-01-31T00:00:00Z,6.687485055512731
net,"host=eveticksuricata-VirtualBox,interface=all",2019-02-01T00:00:00Z,6.4558439951452975
net,"host=eveticksuricata-VirtualBox,interface=all",2019-02-02T00:00:00Z,6.5531101881322895
net,"host=eveticksuricata-VirtualBox,interface=all",2019-02-03T00:00:00Z,3.859868499788335
