name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-28T00:00:00Z,8.068102441272112
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-29T00:00:00Z,11.487240419238805
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-30T00:00:00Z,12.992094564472014
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-10-31T00:00:00Z,11.365193930040975
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-01T00:00:00Z,10.632289855538488
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-02T00:00:00Z,14.48742835862493
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-03T00:00:00Z,12.566438796724778
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-04T00:00:00Z,19.54996583504809
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-05T00:00:00Z,16.055946802126105
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-06T00:00:00Z,8.314683706275774
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-07T00:00:00Z,8.831755229766928
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-08T00:00:00Z,9.468226080246753
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-09T00:00:00Z,12.133501650377141
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-10T00:00:00Z,9.357457229509535
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-11T00:00:00Z,10.77209020276071
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-12T00:00:00Z,10.70398099922851
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-13T00:00:00Z,22.47853696201997
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-14T00:00:00Z,12.665945976937397
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-15T00:00:00Z,9.87369009345011
net,"host=eveticksuricata-VirtualBox,interface=enp2s0",2018-11-16T00:00:00Z,11.233062157064538
