name,tags,time,in
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-08T00:00:00Z,280.21105219447503
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-09T00:00:00Z,376.5600282921835
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-10T00:00:00Z,356.5460896990752
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-11T00:00:00Z,416.3892209040622
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-12T00:00:00Z,1326.1480187221368
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-13T00:00:00Z,631.253067761919
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-14T00:00:00Z,699.6918266353729
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-15T00:00:00Z,562.2175321930702
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-16T00:00:00Z,356.3783885459547
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-17T00:00:00Z,480.5846857424577
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-18T00:00:00Z,621.2859027563421
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-19T00:00:00Z,774.8267788601694
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-20T00:00:00Z,526.3875488361606
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-21T00:00:00Z,452.8900406164262
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-22T00:00:00Z,432.7452044860246
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-23T00:00:00Z,434.57800966649694
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-24T00:00:00Z,434.3693563100144
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-25T00:00:00Z,650.6790783393328
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-26T00:00:00Z,894.0933472222256
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-27T00:00:00Z,816.6610519654497
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-28T00:00:00Z,884.3450970614674
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-29T00:00:00Z,1143.8105812757215
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-30T00:00:00Z,995.9578745927689
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-10-31T00:00:00Z,730.8933063164353
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-01T00:00:00Z,1054.2008013653203
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-02T00:00:00Z,689.0974817065287
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-03T00:00:00Z,731.4895067301061
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-04T00:00:00Z,1135.472576817561
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-05T00:00:00Z,1394.9448916216581
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-06T00:00:00Z,888.1370459533621
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-07T00:00:00Z,1141.725841896004
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-08T00:00:00Z,1056.9089444122933
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-09T00:00:00Z,1209.3353144933117
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-10T00:00:00Z,1071.313033725564
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-11T00:00:00Z,728.120323034547
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-12T00:00:00Z,769.0571886145407
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-13T00:00:00Z,1207.2974345850503
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-14T00:00:00Z,812.03795790467
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-15T00:00:00Z,432.82208972050086
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-16T00:00:00Z,493.53546218064093
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-17T00:00:00Z,712.0189762302901
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-18T00:00:00Z,831.9120624678444
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-19T00:00:00Z,823.0003276213121
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-20T00:00:00Z,900.451567976254
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-21T00:00:00Z,866.9700987011305
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-22T00:00:00Z,870.6488740783599
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-23T00:00:00Z,1194.7999558577715
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-24T00:00:00Z,1666.9665442386822
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-25T00:00:00Z,1320.575902295521
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-26T00:00:00Z,1056.6451162765754
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-27T00:00:00Z,1358.1984439407674
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-28T00:00:00Z,1145.2548289608956
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-29T00:00:00Z,1913.621967464001
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-11-30T00:00:00Z,1672.2125324181163
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-01T00:00:00Z,1247.7198211484044
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-02T00:00:00Z,2256.9922298203905
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-03T00:00:00Z,2106.9745800433006
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-04T00:00:00Z,2634.049319047917
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-05T00:00:00Z,2566.2171499271303
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-06T00:00:00Z,2050.140921864289
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-07T00:00:00Z,1537.7696084533577
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-08T00:00:00Z,709.0045990440691
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2018-12-09T00:00:00Z,526.9244057621006
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-01T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-02T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-03T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-04T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-05T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-06T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-07T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-08T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-09T00:00:00Z,0.0
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-10T00:00:00Z,1237.5394818599896
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-11T00:00:00Z,1036.5759336774217
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-12T00:00:00Z,1735.942320483967
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-13T00:00:00Z,1298.5214672067873
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-14T00:00:00Z,1119.0189676247483
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-15T00:00:00Z,1562.9115427704874
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-16T00:00:00Z,892.8355426204646
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-17T00:00:00Z,743.6641869748743
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-18T00:00:00Z,874.56512501072
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-19T00:00:00Z,1201.780548707556
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-20T00:00:00Z,906.9424857681769
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-21T00:00:00Z,708.3281725180149
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-22T00:00:00Z,1630.094005540543
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-23T00:00:00Z,772.8953042481122
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-24T00:00:00Z,918.8213041302231
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-25T00:00:00Z,1012.0951135438239
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-26T00:00:00Z,1221.248079100207
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-27T00:00:00Z,905.3480939000403
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-28T00:00:00Z,1196.3760571523508
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-29T00:00:00Z,1079.4117477601988
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-30T00:00:00Z,1021.918377368406
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-01-31T00:00:00Z,1112.6000609674938
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-02-01T00:00:00Z,1225.4043748392662
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-02-02T00:00:00Z,1286.424636606221
net,"host=eveticksuricata-VirtualBox,interface=enp3s0",2019-02-03T00:00:00Z,1305.26644704258
